Date,Close,High,Low,Open,Volume
,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD
2025-02-16,0.2657400071620941,0.27381598949432373,0.26423799991607666,0.27172601222991943,969472255
2025-02-17,0.2581480145454407,0.2684989869594574,0.25448399782180786,0.2657580077648163,1369340298
2025-02-18,0.2509010136127472,0.25939399003982544,0.24260300397872925,0.2581480145454407,1601424562
2025-02-19,0.2547680139541626,0.25522300601005554,0.2492779940366745,0.25090301036834717,1007520306
2025-02-20,0.2548600137233734,0.25745999813079834,0.2505120038986206,0.2547670006752014,1119395680
2025-02-21,0.23930799961090088,0.26093098521232605,0.2349189966917038,0.25485798716545105,2024664109
2025-02-22,0.2467229962348938,0.24766500294208527,0.23834000527858734,0.239314004778862,932077730
2025-02-23,0.24302299320697784,0.24743500351905823,0.24065500497817993,0.2467239946126938,707579811
2025-02-24,0.21035900712013245,0.24382799863815308,0.20832200348377228,0.24302199482917786,2239353273
2025-02-25,0.2123890072107315,0.21392099559307098,0.1967640072107315,0.21037299931049347,3432761745
2025-02-26,0.2055409997701645,0.21350200474262238,0.19636400043964386,0.21126799285411835,2020402428
2025-02-27,0.20682400465011597,0.21123899519443512,0.20125499367713928,0.2028529942035675,1369944972
2025-02-28,0.20196300745010376,0.20685899257659912,0.18187600374221802,0.20682300627231598,2620914147
2025-03-01,0.20653699338436127,0.20869700610637665,0.19946299493312836,0.20196300745010376,1197948866
2025-03-02,0.2392670065164566,0.24166999757289886,0.2019049972295761,0.20653699338436127,3319886568
2025-03-03,0.19907599687576294,0.23965300619602203,0.19428199529647827,0.2392590045928955,2824331185
2025-03-04,0.19914600253105164,0.20162899792194366,0.1837339997291565,0.19908200204372406,2366639397
2025-03-05,0.20472000539302826,0.20595699548721313,0.19658300280570984,0.19914300739765167,1433656840
2025-03-06,0.2017270028591156,0.2192309945821762,0.19956600666046143,0.20471900701522827,1799078197
2025-03-07,0.19797299802303314,0.20833100378513336,0.19154700636863708,0.2017270028591156,1829178903
2025-03-08,0.19217200577259064,0.20066900551319122,0.19150599837303162,0.19797299802303314,949946399
2025-03-09,0.16780300438404083,0.19399699568748474,0.16628700494766235,0.19217100739479065,1797791194
2025-03-10,0.1540600061416626,0.18028299510478973,0.15136399865150452,0.16780300438404083,2202314258
2025-03-11,0.16416600346565247,0.1683170050382614,0.14534999430179596,0.15405799448490143,2372945325
2025-03-12,0.17238099873065948,0.1725129932165146,0.1597909927368164,0.1641550064086914,1618464957
2025-03-13,0.1650650054216385,0.17271099984645844,0.16209499537944794,0.17238099873065948,1437934838
2025-03-14,0.17179900407791138,0.17570200562477112,0.16492700576782227,0.1650650054216385,1042050428
2025-03-15,0.1760679930448532,0.17761200666427612,0.17156100273132324,0.17176499962806702,731309597
2025-03-16,0.16823500394821167,0.17669899761676788,0.16622699797153473,0.17606699466705322,935490545
2025-03-17,0.17346499860286713,0.1759919971227646,0.1681929975748062,0.1682330071926117,1002401452
2025-03-18,0.16802899539470673,0.17347200214862823,0.16323700547218323,0.17347200214862823,1046683878
2025-03-19,0.1780650019645691,0.17851699888706207,0.16700400412082672,0.16802899539470673,1238919491
2025-03-20,0.1693509966135025,0.17900599539279938,0.16704200208187103,0.17806999385356903,959535286
2025-03-21,0.16706199944019318,0.1714009940624237,0.16495899856090546,0.1693509966135025,743835419
2025-03-22,0.16734300553798676,0.1695459932088852,0.1668040007352829,0.1670680046081543,438263314
2025-03-23,0.17225299775600433,0.17225299775600433,0.16718000173568726,0.16734200716018677,564898047
2025-03-24,0.18288899958133698,0.18894599378108978,0.17087900638580322,0.1722469925880432,1472602266
2025-03-25,0.1909099966287613,0.19335000216960907,0.18128299713134766,0.18288999795913696,1549790934
2025-03-26,0.19479799270629883,0.20537899434566498,0.18985199928283691,0.19090799987316132,2068603477
2025-03-27,0.19049499928951263,0.2003840059041977,0.18831199407577515,0.19479799270629883,1282332601
2025-03-28,0.18018999695777893,0.19258099794387817,0.17748400568962097,0.19049499928951263,1407200953
2025-03-29,0.16956500709056854,0.18220700323581696,0.16658300161361694,0.18019099533557892,1120659030
2025-03-30,0.16631899774074554,0.1722099930047989,0.16497400403022766,0.16957099735736847,831596449
2025-03-31,0.16671499609947205,0.16821199655532837,0.16049200296401978,0.16631899774074554,1321114553
2025-04-01,0.17408600449562073,0.1751450002193451,0.16621500253677368,0.16671599447727203,1149373221
2025-04-02,0.1641950011253357,0.17869800329208374,0.1624089926481247,0.17408600449562073,1734215164
2025-04-03,0.1620599925518036,0.1672399938106537,0.15573500096797943,0.1641950011253357,1201472795
2025-04-04,0.171097993850708,0.17257900536060333,0.16042999923229218,0.1620589941740036,1645454216
2025-04-05,0.16902700066566467,0.17141300439834595,0.16637800633907318,0.171097993850708,607481980
2025-04-06,0.14884500205516815,0.16976900398731232,0.14645199477672577,0.16902700066566467,1267445532
2025-04-07,0.14952099323272705,0.1526000052690506,0.1315069943666458,0.14884500205516815,3512035481
2025-04-08,0.14210699498653412,0.15672700107097626,0.14151400327682495,0.14951999485492706,1829881699
2025-04-09,0.16037100553512573,0.16402600705623627,0.13672000169754028,0.1421090066432953,2265462273
2025-04-10,0.15366600453853607,0.16037699580192566,0.14941899478435516,0.16037100553512573,1231567926
2025-04-11,0.16008900105953217,0.16213999688625336,0.15336300432682037,0.15366800129413605,864574135
2025-04-12,0.1676110029220581,0.16933399438858032,0.15787699818611145,0.16008900105953217,867802910
2025-04-13,0.16279199719429016,0.1684889942407608,0.16132000088691711,0.1676110029220581,874509965
2025-04-14,0.15850099921226501,0.16864100098609924,0.15768900513648987,0.16279199719429016,988651639
2025-04-15,0.15354999899864197,0.16106100380420685,0.15325799584388733,0.158502995967865,777400544
2025-04-16,0.1546880006790161,0.1570030003786087,0.15094399452209473,0.153547003865242,823568608
2025-04-17,0.15573999285697937,0.15935100615024567,0.15318100154399872,0.15469099581241608,586169227
2025-04-18,0.1576160043478012,0.15876999497413635,0.15377399325370789,0.15574100613594055,477534244
2025-04-19,0.15733300149440765,0.16055600345134735,0.15652300417423248,0.15761800110340118,477710096
2025-04-20,0.15518400073051453,0.15928299725055695,0.15274499356746674,0.15733300149440765,637644889
2025-04-21,0.15938800573349,0.16293400526046753,0.1551399976015091,0.15518400073051453,1038358279
2025-04-22,0.1786479949951172,0.17937099933624268,0.15795400738716125,0.15938700735569,1568128902
2025-04-23,0.17860500514507294,0.1850219964981079,0.17565800249576569,0.17865200340747833,1860794550
2025-04-24,0.18245700001716614,0.18314500153064728,0.17026099562644958,0.17860500514507294,1479272164
2025-04-25,0.1818300038576126,0.18603500723838806,0.17812000215053558,0.1824599951505661,1731253893
2025-04-26,0.18188999593257904,0.19244299829006195,0.18041099607944489,0.18183200061321259,1467785872
2025-04-27,0.1796720027923584,0.18314500153064728,0.17700299620628357,0.18189099431037903,1113159755
2025-04-28,0.17895199358463287,0.18267199397087097,0.17437300086021423,0.1796730011701584,1345897366
2025-04-29,0.17463600635528564,0.1805409938097,0.17279499769210815,0.17895199358463287,966758883
2025-04-30,0.1723400056362152,0.17634999752044678,0.1672690063714981,0.1746399998664856,970750123
2025-05-01,0.180758997797966,0.1832900047302246,0.1722940057516098,0.1723410040140152,1018176528
2025-05-02,0.18157699704170227,0.1840820014476776,0.17944000661373138,0.1807660013437271,1008214455
2025-05-03,0.1757570058107376,0.18205299973487854,0.17550800740718842,0.18157699704170227,577738365
2025-05-04,0.17055200040340424,0.177264004945755,0.17017099261283875,0.1757570058107376,626186290
2025-05-05,0.17060400545597076,0.1745380014181137,0.16866600513458252,0.17055200040340424,689655044
2025-05-06,0.1721159964799881,0.17240199446678162,0.16439799964427948,0.17060400545597076,831221260
2025-05-07,0.1720069944858551,0.17406299710273743,0.16948099434375763,0.1721149981021881,677248571
2025-05-08,0.19757699966430664,0.19793899357318878,0.17189300060272217,0.17201000452041626,1943565536
2025-05-09,0.20529000461101532,0.21263499557971954,0.193339005112648,0.1975809931755066,2387581238
2025-05-10,0.24868899583816528,0.24910999834537506,0.20361000299453735,0.20529499650001526,3238796872
2025-05-11,0.23150800168514252,0.25873899459838867,0.223580002784729,0.24868200719356537,3518175098
2025-05-12,0.23100200295448303,0.25154098868370056,0.22218500077724457,0.2315090000629425,4628696012
2025-05-13,0.24121500551700592,0.24289900064468384,0.21802300214767456,0.23100200295448303,2734212256
2025-05-14,0.23280799388885498,0.2467689961194992,0.22874200344085693,0.24121500551700592,2249826077
2025-05-15,0.21918900310993195,0.23643699288368225,0.21492299437522888,0.232806995511055,2477683429
2025-05-16,0.22128699719905853,0.23029600083827972,0.2183160036802292,0.21919399499893188,1759584218
2025-05-17,0.21469800174236298,0.22204500436782837,0.21148799359798431,0.22128699719905853,1499656753
2025-05-18,0.2341810017824173,0.23715700209140778,0.2143779993057251,0.21469800174236298,2360198976
2025-05-19,0.22442099452018738,0.2351430058479309,0.21454499661922455,0.23396100103855133,2122215648
2025-05-20,0.22612600028514862,0.23032699525356293,0.21804599463939667,0.22442099452018738,1815889701
2025-05-21,0.23405799269676208,0.2375829964876175,0.2232930064201355,0.2261269986629486,2813244924
2025-05-22,0.24502800405025482,0.24543899297714233,0.2340639978647232,0.23406800627708435,2739121621
2025-05-23,0.22481399774551392,0.25361698865890503,0.22377799451351166,0.24502800405025482,3466192197
2025-05-24,0.2252970039844513,0.23036199808120728,0.2240539938211441,0.22481399774551392,1223553027
2025-05-25,0.22498400509357452,0.22627100348472595,0.21623100340366364,0.2252970039844513,1528958070
2025-05-26,0.22602500021457672,0.2302750051021576,0.22301000356674194,0.22498300671577454,1172026172
2025-05-27,0.22616399824619293,0.2320069968700409,0.2201099991798401,0.22603000700473785,1406054690
2025-05-28,0.22078199684619904,0.2276570051908493,0.21721599996089935,0.22616100311279297,1203668237
2025-05-29,0.21483300626277924,0.22783400118350983,0.21458299458026886,0.22078199684619904,1561923823
2025-05-30,0.19343599677085876,0.21629999577999115,0.1921350061893463,0.2148369997739792,2466944860
2025-05-31,0.1925790011882782,0.1953520029783249,0.1860630065202713,0.19344200193881989,1529424800
2025-06-01,0.19363200664520264,0.19478000700473785,0.18726800382137299,0.1925780028104782,939280532
2025-06-02,0.1953900009393692,0.1960649937391281,0.18887199461460114,0.19363200664520264,1007324701
2025-06-03,0.1931380033493042,0.2002509981393814,0.1921900063753128,0.19539600610733032,1062603805
2025-06-04,0.18823599815368652,0.19690999388694763,0.18742699921131134,0.1931390017271042,779255975
2025-06-05,0.17162799835205078,0.1923760026693344,0.16923299431800842,0.1882369965314865,1718819551
2025-06-06,0.1789730042219162,0.1842530071735382,0.17018400132656097,0.1716269999742508,1247591143
2025-06-07,0.18516799807548523,0.18857300281524658,0.1780339926481247,0.17896999418735504,836264651
2025-06-08,0.18417300283908844,0.18675099313259125,0.18122300505638123,0.18516799807548523,689923176
2025-06-09,0.1949329972267151,0.19542500376701355,0.18045400083065033,0.18417300283908844,1177667689
2025-06-10,0.19828200340270996,0.19830000400543213,0.18988700211048126,0.1949329972267151,1400212022
2025-06-11,0.19301100075244904,0.20433199405670166,0.19159400463104248,0.19828200340270996,1630500550
2025-06-12,0.18154799938201904,0.1936189979314804,0.18053199350833893,0.19301100075244904,1254786513
2025-06-13,0.18038000166416168,0.18154799938201904,0.17079199850559235,0.18154799938201904,1883491191
2025-06-14,0.1784670054912567,0.18044200539588928,0.17497800290584564,0.18038199841976166,777784368
2025-06-15,0.17566899955272675,0.17857599258422852,0.1717579960823059,0.1784670054912567,760010233
2025-06-16,0.1726980060338974,0.1810149997472763,0.1726980060338974,0.17566899955272675,1204577500
2025-06-17,0.16966800391674042,0.17589500546455383,0.1643030047416687,0.17269699275493622,1273076742
2025-06-18,0.170632004737854,0.1720609962940216,0.16437900066375732,0.16966800391674042,970407002
2025-06-19,0.17096300423145294,0.17184700071811676,0.16793599724769592,0.170633003115654,542107459
2025-06-20,0.16247500479221344,0.17188100516796112,0.1588670015335083,0.17096099257469177,1099193747
2025-06-21,0.1541689932346344,0.16423299908638,0.15177999436855316,0.16247500479221344,813191920
2025-06-22,0.15132200717926025,0.15724900364875793,0.14377400279045105,0.15419700741767883,1841758169
2025-06-23,0.16436299681663513,0.16499100625514984,0.14915800094604492,0.15132099390029907,1346692450
2025-06-24,0.16573099792003632,0.16742700338363647,0.1620270013809204,0.16436299681663513,1072291444
2025-06-25,0.16457800567150116,0.16736499965190887,0.16299200057983398,0.16573399305343628,839304495
2025-06-26,0.1599860042333603,0.16790400445461273,0.1583700031042099,0.16457800567150116,916611999
2025-06-27,0.16106800734996796,0.16259700059890747,0.15746499598026276,0.1599860042333603,638328531
2025-06-28,0.16369199752807617,0.16489799320697784,0.160631000995636,0.16106900572776794,400589442
2025-06-29,0.16960200667381287,0.16977599263191223,0.1627119928598404,0.16369199752807617,543918306
2025-06-30,0.16513599455356598,0.1697939932346344,0.16262699663639069,0.16960200667381287,838074434
