Date,Close,High,Low,Open,Volume
,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
2025-02-24,0.4278432350481203,96503.453125,91371.7421875,96277.9609375,44046480529
2025-02-25,0.3520833655163891,92511.078125,86008.234375,91437.1171875,92139104128
2025-02-26,0.22810077305538945,89286.25,82131.8984375,88638.890625,64597492134
2025-02-27,0.23819087825536212,87000.78125,83144.9609375,84076.859375,52659591954
2025-02-28,0.2288347674102975,85036.3203125,78248.9140625,84705.625,83610570576
2025-03-01,0.27569476780752833,86522.3046875,83794.234375,84373.8671875,29190628396
2025-03-02,0.5077888144203628,95043.4375,85040.2109375,86036.2578125,58398341092
2025-03-03,0.27664834255423854,94429.75,85081.3046875,94248.421875,70072228536
2025-03-04,0.30931727049435365,88911.2734375,81529.2421875,86064.0703125,68095241474
2025-03-05,0.40539748464592407,90998.2421875,86379.7734375,87222.953125,50498988027
2025-03-06,0.38670225560923077,92804.9375,87852.140625,90622.359375,47749810486
2025-03-07,0.29577191886780385,91191.046875,84717.6796875,89963.28125,65945677657
2025-03-08,0.2791601656894054,86847.265625,85247.484375,86742.65625,18206118081
2025-03-09,0.12228597532313623,86471.1328125,80052.484375,86154.3046875,30899345977
2025-03-10,0.06384073690738123,83955.9296875,77420.59375,80597.1484375,54061099422
2025-03-11,0.18615849069928103,83577.7578125,76624.25,78523.875,54702837196
2025-03-12,0.21045555759075052,84358.578125,80635.25,82857.375,40353484454
2025-03-13,0.1354398338692273,84301.6953125,79931.8515625,83724.921875,31412940153
2025-03-14,0.21742541438902574,85263.2890625,80797.5625,81066.9921875,29588112414
2025-03-15,0.22799021046615042,84672.671875,83639.59375,83968.40625,13650491277
2025-03-16,0.1781779020472838,85051.6015625,82017.90625,84333.3203125,21330270174
2025-03-17,0.2204362036205385,84725.328125,82492.15625,82576.3359375,25092785558
2025-03-18,0.18209901199857903,84075.71875,81179.9921875,84075.71875,24095774594
2025-03-19,0.2989230630030213,87021.1875,82569.7265625,82718.8046875,34931960257
2025-03-20,0.22302107309709873,87443.265625,83647.1953125,86872.953125,29028988961
2025-03-21,0.2195197037540524,84782.2734375,83171.0703125,84164.5390625,19030452299
2025-03-22,0.21356631658858127,84513.875,83674.78125,84046.2578125,9863214091
2025-03-23,0.2763292337637404,86094.78125,83794.9140625,83831.8984375,12594615537
2025-03-24,0.31713389107488466,88758.7265625,85541.1953125,86070.9296875,34582604933
2025-03-25,0.316365249361672,88542.3984375,86346.078125,87512.8203125,30005840049
2025-03-26,0.30024098672145527,88292.15625,85861.453125,87460.234375,26704046038
2025-03-27,0.30804348353809097,87786.7265625,85837.9375,86896.2578125,24413471941
2025-03-28,0.22827378916310082,87489.859375,83557.640625,87185.234375,34198619509
2025-03-29,0.17868348865795536,84567.3359375,81634.140625,84352.0703125,16969396135
2025-03-30,0.17125262337880143,83505.0,81573.25,82596.984375,14763760943
2025-03-31,0.1773086285163208,83870.125,81293.890625,82336.0625,29004228247
2025-04-01,0.25132443389085424,85487.3671875,82429.359375,82551.921875,28175650319
2025-04-02,0.17552329648649323,88466.953125,82343.5390625,85180.609375,47584398470
2025-04-03,0.19295533138984444,83909.296875,81282.1015625,82487.4765625,36852112080
2025-04-04,0.21388608743051218,84696.1484375,81670.75,83100.25,45157640207
2025-04-05,0.20430995482602388,84207.015625,82377.734375,83844.703125,14380803631
2025-04-06,0.05487170546655884,83704.71875,77097.7421875,83504.5078125,36294853736
2025-04-07,0.08370823834734331,81119.0625,74436.6796875,78221.3359375,91262424987
2025-04-08,0.0,80823.890625,76198.0234375,79218.4765625,48314590749
2025-04-09,0.17801592013011502,83541.0,74589.671875,76273.5625,84213627038
2025-04-10,0.09474750461780879,82700.9296875,78456.1328125,82565.9765625,44718000633
2025-04-11,0.20148630546611734,84247.4765625,78936.3203125,79625.046875,41656778779
2025-04-12,0.25465587669954104,85856.1875,82769.375,83404.515625,24258059104
2025-04-13,0.2093995855558033,86015.1875,83027.0078125,85279.46875,28796984817
2025-04-14,0.23361941311347323,85785.0,83690.640625,83694.5234375,34090769777
2025-04-15,0.20894806647879127,86429.3515625,83598.8203125,84539.6953125,28040322885
2025-04-16,0.2192548831810246,85428.28125,83100.6171875,83674.5078125,29617804112
2025-04-17,0.24360094187850478,85449.0703125,83749.75,84030.671875,21276866029
2025-04-18,0.23103233679880475,85095.046875,84298.8828125,84900.1875,12728372364
2025-04-19,0.24833703714329225,85597.703125,84353.4609375,84450.8671875,15259300427
2025-04-20,0.25146942315458665,85306.3828125,83976.84375,85066.0703125,14664050812
2025-04-21,0.31769862094686596,88460.09375,85143.8359375,85171.5390625,41396190190
2025-04-22,0.4850082866770977,93817.3828125,87084.53125,87521.875,55899038456
2025-04-23,0.49227408046573107,94535.734375,91962.9609375,93427.5859375,41719568821
2025-04-24,0.4991858974217509,94016.1953125,91696.7109375,93692.3984375,31483175315
2025-04-25,0.5211258405294648,95768.390625,92898.59375,93954.25,40915232364
2025-04-26,0.5190476610826305,95251.359375,93927.25,94714.6484375,17612825123
2025-04-27,0.49384843877238005,95301.203125,93665.3984375,94660.90625,18090367764
2025-04-28,0.528420764581131,95598.4921875,92860.8046875,93755.3046875,32363449569
2025-04-29,0.5088180837141967,95485.4140625,93796.6328125,94981.859375,25806129921
2025-04-30,0.5066295623619346,95249.3203125,92979.640625,94286.46875,28344679831
2025-05-01,0.5711758254126238,97437.9609375,94153.6328125,94212.859375,32875889623
2025-05-02,0.5829757887791112,97905.8984375,96375.9453125,96494.96875,26421924677
2025-05-03,0.5542120815559093,96943.8828125,95821.2890625,96904.6328125,15775154889
2025-05-04,0.5096990534871351,96318.921875,94173.4296875,95877.1875,18198688416
2025-05-05,0.5219041923303549,95193.1875,93566.265625,94319.5625,25816260327
2025-05-06,0.5799365313359979,96889.1796875,93399.859375,94748.3828125,26551275827
2025-05-07,0.5864290490513908,97625.8046875,95829.3359375,96800.1953125,76983822462
2025-05-08,0.7618219214056676,103969.5390625,96913.875,97034.25,69895404397
2025-05-09,0.7541778755652264,104297.4921875,102343.09375,103239.125,58198593958
2025-05-10,0.8029183227147638,104961.765625,102830.484375,102973.7109375,42276713994
2025-05-11,0.7862531640541381,104937.9921875,103364.7421875,104701.0703125,46285517406
2025-05-12,0.7497176350640093,105747.453125,100814.40625,104106.9609375,63250475404
2025-05-13,0.7880455579659134,104997.421875,101515.09375,102812.4921875,52608876410
2025-05-14,0.7702383605841061,104303.5625,102618.296875,104167.328125,45956071155
2025-05-15,0.7760355036114905,104153.6171875,101440.8125,103538.828125,50408241840
2025-05-16,0.7688224532536516,104533.484375,103137.4765625,103735.65625,44386499364
2025-05-17,0.7603989521932659,103716.9453125,102659.1796875,103489.2890625,37898552742
2025-05-18,0.8523424483103343,106597.171875,103142.6015625,103186.953125,49887082058
2025-05-19,0.8286193800109016,107068.71875,102112.6875,106430.53125,61761126647
2025-05-20,0.8620900522358581,107307.1171875,104206.515625,105605.40625,36515726122
2025-05-21,0.9436404442806481,110724.4609375,106127.234375,106791.3125,78086364051
2025-05-22,1.0,111970.171875,109285.0703125,109673.4921875,70157575642
2025-05-23,0.8761209082462922,111798.90625,106841.3046875,111679.359375,67548133399
2025-05-24,0.8903395661797648,109454.5234375,106895.2890625,107278.5078125,45903627163
2025-05-25,0.9254861112643638,109313.3046875,106683.375,107802.2734375,47518041841
2025-05-26,0.9369256979677227,110376.8828125,108735.640625,109023.78125,45950461571
2025-05-27,0.924335024506937,110744.2109375,107609.5546875,109440.40625,57450176272
2025-05-28,0.8906551440292891,109298.2890625,106812.9296875,108992.171875,49155377493
2025-05-29,0.8296243740855416,108910.046875,105374.3984375,107795.5703125,56022752042
2025-05-30,0.7832083895157536,106308.9453125,103685.7890625,105646.2109375,57655287183
2025-05-31,0.8012733455886409,104927.1015625,103136.1171875,103994.71875,38997843858
2025-06-01,0.8299165594511151,105884.546875,103826.953125,104637.296875,37397056873
2025-06-02,0.8363973809245326,105958.3125,103727.546875,105649.8125,45819706290
2025-06-03,0.8237124754765115,106813.578125,104920.84375,105888.4765625,46196508367
2025-06-04,0.803925523627512,105997.6953125,104232.703125,105434.3671875,44544857105
2025-06-05,0.7147754431882634,105936.6875,100436.8828125,104750.78125,57479298400
2025-06-06,0.7942750205787652,105376.7734375,101169.5703125,101574.3671875,48856653697
2025-06-07,0.8288861867382269,105972.7578125,103987.3125,104390.6484375,38365033776
2025-06-08,0.8339149087362099,106497.0625,105075.328125,105617.5078125,36626232328
2025-06-09,0.9610415834504797,110561.421875,105400.234375,105793.0234375,55903193732
2025-06-10,0.9600001765470485,110380.125,108367.7109375,110295.6875,54700101509
2025-06-11,0.9156343445801158,110384.21875,108086.328125,110261.796875,50842662052
2025-06-12,0.8377398005459717,108780.6953125,105785.6875,108685.9140625,54843867968
2025-06-13,0.8423134725259689,106182.546875,102822.0234375,105924.59375,69550440846
2025-06-14,0.824840611117609,106203.7578125,104379.3671875,106108.0859375,38007870453
2025-06-15,0.827089599834046,106157.1015625,104519.8828125,105464.84375,36744307742
2025-06-16,0.8622502686825397,108915.375,104997.625,105555.59375,50366626945
2025-06-17,0.8002288491118579,107750.1953125,103396.53125,106794.1171875,55964092176
2025-06-18,0.8082006104114208,105581.8515625,103602.265625,104602.0703125,47318089133
2025-06-19,0.8025782489622344,105250.890625,103940.7734375,104886.7734375,37333806920
2025-06-20,0.7637467256039563,106539.3828125,102372.2109375,104681.03125,50951862476
2025-06-21,0.7340248092740165,104015.78125,100973.0625,103315.078125,38360555118
2025-06-22,0.6981429457316439,103351.6328125,98286.203125,102212.03125,65536997201
2025-06-23,0.8278169736746284,106116.859375,99705.75,100987.4765625,65237759656
2025-06-24,0.8410328443715698,106316.828125,104740.2421875,105571.515625,48822986421
2025-06-25,0.8781959981197738,108168.3984375,105881.390625,106047.40625,51624120283
2025-06-26,0.8668614569103825,108305.546875,106666.3515625,107375.0703125,43891990613
2025-06-27,0.8704892780770495,107772.46875,106449.9921875,106954.921875,45353692675
2025-06-28,0.8772481611521461,107567.8828125,106883.9765625,107090.546875,30037708335
2025-06-29,0.9071302939287675,108526.3046875,107230.109375,107327.8203125,35534874438
2025-06-30,0.8718142636774311,108798.7890625,106759.6484375,108383.4375,42064804590
