Datetime,Close,High,Low,Open,Volume
,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD
2025-07-01 00:00:00+00:00,0.16538740694522858,0.16584046185016632,0.16472238302230835,0.165147066116333,0
2025-07-01 01:00:00+00:00,0.16522106528282166,0.1661403626203537,0.16522106528282166,0.16539455950260162,0
2025-07-01 02:00:00+00:00,0.16428278386592865,0.16555996239185333,0.16428278386592865,0.1652158796787262,8093568
2025-07-01 03:00:00+00:00,0.16483484208583832,0.16494928300380707,0.16419678926467896,0.1642821580171585,0
2025-07-01 04:00:00+00:00,0.16352659463882446,0.16492591798305511,0.16352659463882446,0.16484925150871277,0
2025-07-01 05:00:00+00:00,0.16283763945102692,0.1634937822818756,0.16232897341251373,0.1634937822818756,24754496
2025-07-01 06:00:00+00:00,0.1629708856344223,0.16307905316352844,0.16247816383838654,0.16282068192958832,0
2025-07-01 07:00:00+00:00,0.16261062026023865,0.1630348563194275,0.16162274777889252,0.16296358406543732,0
2025-07-01 08:00:00+00:00,0.16096104681491852,0.16256976127624512,0.16095449030399323,0.16256976127624512,0
2025-07-01 09:00:00+00:00,0.16137969493865967,0.16138532757759094,0.1608307659626007,0.1609569787979126,6396672
2025-07-01 10:00:00+00:00,0.1615389585494995,0.1615985929965973,0.16131044924259186,0.16137747466564178,0
2025-07-01 11:00:00+00:00,0.16099689900875092,0.16159062087535858,0.16099689900875092,0.16154178977012634,9169024
2025-07-01 12:00:00+00:00,0.16009990870952606,0.16108357906341553,0.16008810698986053,0.1609918475151062,0
2025-07-01 13:00:00+00:00,0.15995930135250092,0.16031008958816528,0.15903310477733612,0.1600990742444992,25904128
2025-07-01 14:00:00+00:00,0.15940502285957336,0.1604503095149994,0.15908920764923096,0.1599663496017456,0
2025-07-01 15:00:00+00:00,0.15943551063537598,0.15991619229316711,0.1592063456773758,0.15942999720573425,0
2025-07-01 16:00:00+00:00,0.15920329093933105,0.15978194773197174,0.15908560156822205,0.15944941341876984,0
